phonetics_id,names,phonetics
621,akel,ah-KEHL
622,akhmadov, ahk-MAH-dawf
623,akhmetov, ahk-MYEHT-awf
624,akhromeyev, ahk-roh-MAY-ehf
625,akihito,ah-kee-HEE-toh
626,akinci, AH-kihn-chih
627,akmataliyev, ahk-mah-tah-LEE-yehf
628,akol, ah-KOHL
629,akrotiri,ah-kroh-TEE-ree
630,aksu, AHK-soo
631,akwanga, ah-KWAHN-gah
632,al-askariya,al-ahs-kah-REE-ah
633,al-dulaimi, ah-doo-LAY-mee
634,al-ghoul, ah-GOOL
635,al-janabi, ah-jan-AB-ee
636,al-khasawneh, ahl-hah-SAW-neh
637,al-mabhouh, al-mahb-HOO
638,al-neuimi, ahl-NOY-mee
639,al-ramahi, ah-RAHM-hee
640,al-rishawi, al-rih-SHAH-wee
641,al-saadi, ahl-SAH-dee
642,al-wahishi, al-wah-HEE-shee
643,al-zaubai, ah-ZOOB-eye
644,alagic, AH-lah-gheech
645,alain, AL-aah(n)
646,alamieyeseigha, ah-lay-mee-a-SEE-gah
647,alamoudi, ahl-ah-MOO-dee
648,alarcon, ahl-ahr-KOHN
649,alatas, ah-LAH-tahs
650,alawi, ah-LAH-wee
651,alckmin, AL-keh-meen
652,aldamov, ahl-DAH-mawf
653,aldawsari, ah-DAW-sah-ree
654,alegra, ah-LEH-gray
655,alekperov, al-ehk-PEH-rawf
656,aleksandrov, ah-lehk-sahn-DROHV
657,aleman, ah-lay-MAHN
658,alencar, ah-lehn-KAHR
659,alexeyeva, ah-lehk-SAY-eh-vah
660,alferov, ahl-FEH-rawf
661,alfonsin, ahl-fohn-SEEN
662,alibux, ah-lee-BUHKS
663,alito, ah-LEE-toh
664,aliyev, ah-LEE-yehf
665,aliyev, ah-LEE-yehv
666,aliyev, ah-LEE-ehv
667,alkatiri, ahl-kah-TEE-ree
668,alkhanov, ahl-KAHN-awf
669,allende, ah-YEHN-day
670,alliluyeva, ah-lee-LYOO-eh-vah
671,almatov, ahl-MAH-tawf
672,almunia, ahl-MOO-nee-yah
673,alogoskoufis, ah-loh-gohs-KOO-fees
674,alor, ah-LOHR
675,alouni, al-OO-nee
676,altynbayev, ahl-tehn-B-EYE-ehf
677,alvarez, AHL-vah-rehs
678,alyoshin, ahl-YOH-shihn
679,amado, ah-MAH-doo
680,amadou, AH-mah-doo
681,amani, ah-mah-NEE
682,amano, AH-mah-noh
683,amato, ah-MAH-toh
684,amin, ah-MEEN
685,amiri, ah-mee-REE
686,amirkhanov, ah-meer-KAH-nawf
687,amorim, AH-moh-reem
688,amoussou, ah-moh-SOO
689,amr, AHM-rrr
690,amum, ah-MOOM
691,anastassiades, ah-nahs-tahs-ee-YAH-dehs
692,andabak, AHN-dah-bahk
693,andang, AHN-dahng
694,andonov, ahn-DAW-nawv
695,andov, AHN-dohv
696,andrade, ahn-DRAH-dah
697,andreatta, ahn-dree-AH-tah
698,andreotti, ahn-dray-OH-tee
699,andrianasoavina, ahn-dree-ahn-ah-soh-AH-veen-eh
700,andriukaitis, an-drook-EYE-tihs
701,andropov, ahn-DROH-pawf
702,angeloz, ahng-hay-LOHS
703,angula, ahn-GOO-lah
704,anic, AH-nihch
705,ankvab, AHNK-vahb
706,annan, ANN-nan
707,ansip, AHN-sihp
708,antadze, ahn-TAHD-zeh
709,antall, AWN-tawl
710,antonakopoulos, ahn-toh-nah-KOH-poo-lohss
711,antonelli, ann-toh-NEH-lee
712,antonov, ahn-TOH-nawf
713,antunovic, AHN-tuh-noh-vihch
714,aoun, OW-N
715,appel, AH-pehl
716,aquino, ah-KEE-noh
717,arab, AH-rahb
718,arad, ah-RAHD
719,arafat, AH-rah-fat
720,araghchi, aah-RAWNG-chee
721,arar, ah-RAHR
722,araujo, ah-rah-OO-hoh
723,araya, ah-RAH-yah
724,arazov, ah-RAH-zawf
725,arbatov, ahr-BAH-tawf
726,arbour, AHR-boor
727,ardiun, ahr-DYEW(n)
728,ardzingba, ART-zing-bah
729,arens, AH-rehns
730,argana, ahr-GAHN-yah
731,argandepour, ahr-gahn-dee-POOR
732,arhar, AHR-hahr
733,arias, AH-ree-ahs
734,arif, AH-rihf
735,arifi, ah-REE-fee
736,arifoglu, ah-RIH-FOH-loo
737,arinc, AH-rihnch
738,arinze, ah-RIHN-zee
739,aripov, ah-REE-pawf
740,aritomi, ah-ree-TOH-mee
741,armin, ahr-MEEN
742,armitage, ARM-ih-tihj
743,arnaout, ahr-nah-OOT
744,arnason, AHR-nah-suhn
745,arnault, ahr-NOH
746,arosemena, ah-roh-seh-MAY-nah
747,artigas, ahr-TEE-gahs
748,artyukhov, ahr-tyoo-KAWF
749,arutyunian, ah-roo-toon-YEHN
750,asfourah, ahs-FOOR-ah
751,asgarowladi, ahs-gah-ROH-lah-DEE
752,asgrimsson, AHS-greem-suhn
753,ashdown, ASH-down
754,ashibli, ah-SHIH-blee
755,ashirkulov, ah-sheer-KOO-lawf
756,ashkenazi, ahsh-kah-NAH-zee
757,ashrawi, ash-RAH-wee
758,aslakhanov, ahs-lah-KAH-nawf
759,aso, AH-soh
760,assange, ah-SAHNJ
761,asselborn, ASS-ehl-bohrn
762,assoa, ah-SWAH
763,assoumani, ah-soo-MAH-nee
764,astakhov, ah-STAH-kawf
765,astiz, ahs-TEES
766,ata, AH-tah
767,atalay, AH-tahl-eye
768,atamaniuk, ah-tah-mahn-YOOK
769,atambayev, ah-tahm-BAH-yehv
770,atanasof, ah-tah-nah-SAHF
771,atayev, aht-EYE-ehf
772,atchugarry, AH-choo-gah-reh
773,atef, AH-tehf
774,athor, ah-TOOR
775,atmar, aht-MAHR
776,atovulloyev, ah-toh-vuh-LAW-yehv
777,attaf, ah-TAHF
778,aubry, aw-BREE
779,aushev, OW-shehf
780,aussaresses, OH-sah-rehs
781,avakov, ah-VAH-kawv
782,avazov, ah-VAH-zawf
783,avci, AHV-jih
784,avdarkhanov, ahv-dahr-KAH-nawv
785,avila, AH-vee-lah
786,avramov, ahv-RAH-mawv
787,avril, ahv-REEL
788,avtayev, ahv-TAH-yehf
789,awadallah, ah-wah-DAH-lah
790,awali, ah-WAH-lee
791,awaluddin, ah-wah-LOO-dihn
792,awori, ah-WOOR-ee
793,ayalew, eye-YAH-loo
794,ayalon, eye-ah-LOHN
795,aydin, EYE-dehn
796,ayeva, ah-YAY-vah
797,aylwin, AIL-wihn
798,ayoub, ah-YOOB
799,ayyad, EYE-yahd
800,azad, ah-ZAHD
801,azam, AH-zahm
802,azarov, ah-ZAH-rawv
803,azima, az-ee-MAW
804,azimov, ah-ZEE-mawf
805,aziz, ah-ZEES
806,aziz, ah-ZEEZ
807,azizuddin, ah-zee-zoo-DEEN
808,azubalis, ah-ZOO-bah-lihs
809,azzam, ah-ZAM
810,azzam, az-AM
811,baali, BAL-ee
812,babacan, bah-bah-JAHN
813,babangida, bah-BAHN-ghee-dah
814,babar, BAH-BAHR
815,babayan, bah-bah-YAHN
816,babic, BAH-bihch
817,babich, BAH-beech
818,babis, Bob-ish
819,babukhanyan, bah-BOO-kahn-yahn
820,bacale, bah-KAH-leh
821,baccouche, bah-KOOSH
822,bachelet, bah-cheh-LET
823,bachtiar, bahk-tee-AHR
824,badie, BAH-dee
825,badie, bah-DEE-eh
826,badran, bah-DRAHN
827,baerbock, BEAR-bock
828,bagapsh, bah-GAHPSH
829,baghban, bahg-BAHN
830,baghdasarian, bahg-dah-sahr-YAHN
831,baghi, baw-REE
832,bagosora, bah-goh-SOH-rah
833,bah, BAH
834,bahaji, bah-HAH-jee
835,bahceli, BAH-jeh-lee
836,baheer, bah-HEER
837,bainai, BAH-naw-ee
838,bainimarama, b-eye-nih-mah-RAH-mah
839,baisultanov, b-eye-sool-TAH-nawff
840,bajic, BAH-yeech
841,bakalli, bah-KAH-lee
842,bakayoko, bah-kah-YOH-koh
843,bakiyev, bah-KEE-yehv
844,bakoyiannis, bah-koh-YAH-nees
845,bakradze, bahk-RAHD-zeh
846,balaguer, bah-lahg-AIR
847,balaj, BAHL-eye
848,balasem, bah-LASS-ehm
849,balasingham, BAL-ah-sihng-hahm
850,balawi, bah-LAW-wee
851,balazs, BAH-lazh
852,balcerowicz, bahl-tseh-ROH-vihch
853,baldizon, bahl-deh-ZOHN
854,balfour, BAL-foor
855,balicki, BAH-LEET-skee
856,balladur, bah-lahd-UHR
857,baloi, bah-LOY
858,balsys, bahl-SEES
859,baluyevski, bah-loo-YEHV-skee
860,banana, bah-NAH-nah
861,banda, BAHN-dah
862,bandaranaike, bahn-deh-rahn-EYE-eh-keh
863,bandic, BAHN-(uh)-dihch
864,banerjee, BAN-ehr-jee
865,bangura, bahn-GOO-rah
866,banzer, BAHN-sehr
867,barak, bah-RAHK
868,baramidze, bah-rah-MEED-zeh
869,baranov, bah-RAH-nawf
870,baranyi, BAH-rahn-yee
871,bararunyeretse, bah-rah-roon-yeh-REHT-seh
872,barayev, bah-RAH-yehf
873,barbalat, bahr-bah-LAHT
874,barbara, bahr-BAH-rah
875,barco, BAHR-koh
876,bardakoglu, bahl-DAH-koh-loo
877,barghouthi, bahr-GOO-tee
878,barham, BAHR-hahm
879,barkat, BAHR-kaht
880,barnard, BAHR-nahrd
881,barnier, bahn-YAY
882,barot, BAH-roht
883,barrionuevo, BAH-ree-oh-noo-A-voh
884,barshevsky, bahr-SHEHV-skee
885,bartoszewski, bahr-toh-SHEHF-skee
886,baryaktadasov, bahr-YAHK-tah-DAHS-awf
887,barzani, bahr-ZAH-nee
888,basayev, bah-SAH-yehf
889,basbug, bahsh-BOO
890,basdayev, bahs-DAH-yehf
891,basescu, bah-SEHS-koo
892,basha, BAH-shah
893,bashardoost, bah-shahr-DOOST
894,bashary, bah-shah-REE
895,bashir, bah-SHEER
896,basit, BAH-siht
897,bassiouny, b-ass-ee-OO-nee
898,bassnan, B-ASS-nan
899,bassole, BAH-soh-lay
900,basson, b-ass-OHN
901,basu, bah-SOO
902,basuzuguye, bah-soo-zoo-GWEE-yeh
903,batic, BAH-tihch
904,batista, bah-TEES-tah
905,batlle, BAH-shay
906,battisti, bah-TEES-tee
907,batumubwira, bat-oo-moob-WEER-ah
908,baya, B-EYE-yah
909,bayar, B-EYE-ehr
910,bayatullah, bah-yah-TOO-lah
911,baykal, B-EYE-kahl
912,bayoumi, bah-YOO-mee
913,bayrou, bay-ROO
914,bazargan, bah-zahr-GAHN
915,bazilyuk, bah-zihl-OOK
916,beandali, behn-DEH-lee
917,beara, BEH-rah
918,bedjaoui, BEH-JAW-eee
919,beevi, BEE-vee
920,begin, BEH-gihn
921,behman, BEH-mahn
922,behnoudi, beh-noo-DEE
923,beilin, BAY-lihn
924,bejinariu, bay-jehn-ah-REE-oo
925,beknazarov, behk-nah-ZAH-rawf
926,belaid, beh-lah-EED
927,belka, BEHL-kah
928,belkacem, behl-KAH-sehm
929,belkeziz, behl-keh-ZEES
930,belkhadem, behl-KAH-dehm
931,belkic, BEHL-keech
932,bello, BEH-law
933,belo, BAY-loh
934,belyatsky, behl-YAHT-skee
935,bem, BEHM
936,benaissa, behn-EYE-sah
937,bendjedid, behn-jeh-DEED
938,bendukidze, behn-doo-KEED-zeh
939,benflis, behn-FLEESS
940,bensaid, behn-sah-EED
941,bension, behn-see-OHN
942,bensouda, behn-SOO-dah
943,bentegeat, BEHN-teh-zhah
944,berdymukhamedov, b-air-day-moo-kah-MEH-dawf
945,berenger, B-AIR-raw-zhay
946,berewa, BEH-reh-wah
947,berezovsky, beh-reh-ZAWF-skee
948,berger, behr-ZHAY
949,berisha, beh-RIH-shah
950,bermudez, behr-MOO-dehs
951,bernal, b-air-NAHL
952,bernanke, behr-NAN-kee
953,bernier, b-air-n-YAY
954,beronov, beh-RAWN-awf
955,berri, BEH-ree
956,bertone, b-air-TOHN-eh
957,berzins, B-AIR-zihnch
958,besigye, BEH-seh-jeh
959,betancourt, BEH-tan-koor
960,beutler, BOYT-lehr
961,bevanda, BEH-vahn-dah
962,bezhuashvili, beh-zhoo-ahsh-VEE-lee
963,bhagwandas, bahg-wahn-DAHS
964,bharti, BAHR-tee
965,bhutto, BOO-toh
966,biagi, bee-AH-jee
967,biaou, BEE-ah-oo
968,bicakcic, bee-KAHK-cheech
969,biden, B-EYE-dehn
970,bidzadze, beet-ZAHD-zeh
971,bielanski, byeh-LAHN-skee
972,bielsa, bee-EHL-sah
973,bieniek, BYEH-nyehk
974,bignone, big-NOH-neh
975,bigombe, bih-GOHM-bay
976,biko, BEE-koh
977,bildt, BEELT
978,bilic, BEE-lihch
979,bility, BIH-lih-tee
980,bilokon, bih-loh-KOHN
981,bimantoro, bee-mahn-TOH-roh
982,binalshibh, bihn-ah-SHAY-buh
983,birdal, beer-DAHL
984,birkavs, BEER-kahfs
985,birol, BIH-rohl
986,bishara, bih-SHAH-rah
987,bismil, bihs-MEHL
988,biti, BEET-eh
989,bitsangou, BIHT-sahn-goo
990,biya, BEE-yeh
991,bizhan, bee-ZHAHN
992,bizimungo, bee-zee-MOONG-goo
993,bizimungu, bih-zee-MOON-goo
994,bjelica, b-YEH-leet-sah
995,blackie, BLACK-ee
996,blagojevic, BLAH-goh-yeh-vihch
997,blagojevich, blah-GOY-eh-vihch
998,blah, BLAH
999,blair, BL-AIR
1000,blaize, BLAYZ
1001,blaskic, BLAHSH-keech
1002,blejer, BLEH-hehr
1003,bleou, blee-OO
1004,blewitt, BLOO-iht
1005,blix, BLIHKSS
1006,bliznakov, blihz-NAH-kawf
1007,blocher, BLAW-kehr
1008,boban, BOH-bahn
1009,bobetko, boh-BEHT-koh
1010,boc, BAWK
1011,bockarie, boh-KAH-ree
1012,bodrov, buh-DRAWF
1013,boehner, BAY-nehr
1014,boesak, BOO-sack
1015,bogdanov, bohg-DAH-nawv
1016,bogdanovic, bohg-DAH-noh-vihch
1017,bogollagama, boh-goh-lah-GAH-mah
1018,boiko, BOY-kaw
1019,boim, BOYM
1020,bolanos, boh-LAHN-yohs
1021,boldyrev, BAWL-deh-rehf
1022,bolsonaro, Bol-zo-na-row
1023,bolton, BOHL-tuhn
1024,boly, boh-LEE
1025,bomhoff, BOOM-hohf
1026,bondar, BOHN-dahr
1027,bonfoh, BOHN-foh
1028,bonne, BOH-nay
1029,bonner, BOH-nehr
1030,bono, BOH-noh
1031,bonyongwe, bawn-YAWNG-way
1032,bordyuzha, boord-YOO-zhah
1033,borges, BOHR-hayss
1034,borisov, baw-REES-awf
1035,borisov, baw-REE-sawf
1036,borja, BOHR-hah
1037,borodin, boh-roh-DEEN
1038,borovcanin, baw-RAHV-chah-nihn
1039,borowski, boh-ROHF-skee
1040,borrell, bohr-REHL
1041,bortnikov, BOORT-nee-kawf
1042,bortone, boor-TOH-nee
1043,boskovski, BAWSH-kawv-skee
1044,bot, BAWT
1045,botha, BOO-ah-tah
1046,bouchar, boo-SHAHR
1047,bouchard, boo-SHAHR(d)
1048,bouez, BWAYZ
1049,boukhari, boo-KAH-ree
1050,boumedienne, BOO-MEH-DEE-EHN
1051,bourgass, boor-GAHS
1052,bourguiba, boor-GHEE-bah
1053,bout, BOOT
1054,bouterse, BOW-tehr-seh
1055,bouyeri, boo-YEH-ree
1056,bouziane, boo-zee-ANN
1057,bove, BOH-vee
1058,bozize, BOH-zee-zay
1059,bozlak, BOHZ-lahk
1060,bracanovic, braht-SAHN-oh-vihch
1061,braghis, BRAH-gihsh
1062,brahimi, brah-HEE-mee
1063,brammertz, BRAHM-ahrtz
1064,brandt, BRAHNDT
1065,brankovic, BRAHN-koh-veech
1066,brash, BR-ASH
1067,brazauskas, brah-ZAWS-kahs
1068,brdjanin, brr-JAH-nihn
1069,bremer, BREH-mehr
1070,brennan, BREH-nahn
1071,breton, BREH-tah(n)
1072,brezezinski, breh-ZHIHN-skee
1073,brezigar, BREH-zee-gahr
1074,briceno, bree-SAYN-yoh
1075,brillant, BREE-yah(n)
1076,brinkema, BRINK-eh-mah
1077,brkic, BRR-kihch
1078,brochand, BROH-shah(n)
1079,brovina, BROH-vee-nah
1080,bryant, BR-EYE-ahnt
1081,bubenik, BOO-BEH-NEEK
1082,bucar, BOO-chahr
1083,bucaram, boo-kah-RAHM
1084,buckovski, BOOCH-KAWF-SKEE
1085,bucmys, booch-MEES
1086,budanov, boo-DAH-nawf
1087,budisa, BOO-dih-shah
1088,buha, BOO-hah
1089,buhari, boo-HAH-ree
1090,bukejlovic, boo-KAY-loh-vihch
1091,bulatovic, boo-LAH-toh-vihtch
1092,bulatovic, boo-LAH-toh-vihch
1093,bulatsev, boo-LAHT-sehv
1094,bule, BOO-leh
1095,bulgak, bool-GAHK
1096,bulua, bool-WAH
1097,bures, BOO-rehsh
1098,burg, BOORG
1099,burjzanadze, boor-jah-NAHD-zeh
1100,burnham, BERR-nehm
1101,burokevicius, boo-roh-KAY-vihch-uhs
1102,bussereau, BOO-seh-roh
1103,bustamante, boo-stah-MAHN-tay
1104,buthelezi, boo-teh-LAY-zee
1105,butkevicius, buht-KAH-veh-chuhs
1106,buttigieg, BOOT-edge-edge
1107,buttiglione, boo-teel-YOH-neh
1108,buyoya, boo-YOH-yah
1109,buyukanit, BYOOK-ah-niht
1110,buzek, BOO-zehk
1111,cabello, kah-BAY-yoh
1112,cabigiosu, kah-bee-JOH-zoo
1113,cabral, kah-BRAHL
1114,cacic, CHAH-cheech
1115,cakan, CHAH-kahn
1116,cakmakoglu, jahk-mahk-OH-loo
1117,caldera, kahl-DAY-rah
1118,calderon, kahl-deh-ROHN
1119,calfa, CHAHL-fah
1120,camano, kah-MAHN-yoh
1121,camara, kah-MAH-rah
1122,camdessus, KAHM-day-soo
1123,camejo, kah-MAY-hoh
1124,cameron, KAM-uh-ruhn
1125,campeanu, kuhm-PEE-AH-noo
1126,canak, CHAH-nahk
1127,cano, KAH-noh
1128,capriles, kah-PREE-lehs
1129,captan, KAP-TAN
1130,caputo, kah-POO-toh
1131,caramanlis, kah-rah-mahn-LEESS
1132,carbone, kahr-BOH-nee
1133,cardenal, kahr-day-NAHL
1134,cardenas, KAHR-day-nahs
1135,carlos, KAHR-lohss
1136,carmona, kahr-MOH-nah
1137,carrascalao, kah-RAHS-koh-LAH-oh
1138,carstens, KAHR-stehns
1139,carter, KAHR-tehr
1140,cartes, KAHR-TEHS
1141,caruana, kah-roo-AH-nah
1142,castaneda, kahs-tahn-YAY-dah
1143,castano, kah-STAHN-yoh
1144,castro, kas-troh
1145,castro, KASS-troh
1146,casule, CHAH-shoo-leh
1147,cavallo, kah-VAH-loh
1148,cavic, CHAH-vihch
1149,ceausescu, chow-oo-SHEHS-koo
1150,ceku, CHAY-koo
1151,celeste, seh-LEHST
1152,celestin, seh-lehs-TAH(n)
1153,celinski, (t)seh-LEEN-skee
1154,cenac, SNACK
1155,ceren, SAHN-chehs
1156,cerezo, seh-RAY-soh
1157,ceric, (t)SEH-reech
1158,cerkez, CHEHR-kehz
1159,cermak, CHEHR-mahch
1160,cesic, CHEH-sihch
1161,cetin, cheh-TIHN
1162,chacon, chah-KOHN
1163,chaika, CH-EYE-kah
1164,chakuamba, chah-koo-AHM-bah
1165,chalabi, CHAL-ah-bee
1166,chalgam, CHAHL-gahm
1167,chamoun, shah-MOON
1168,chamsyah, HAHM-shee-yah
1169,chanaa, shah-NAH-ah
1170,chandrasekhar, chahn-drah-SHAY-kahr
1171,chao, CHOW
1172,charles, SHARL
1173,charles, CHAHRLZ
1174,charles, SHAHRL
1175,charles, CHAHRLS
1176,charnchoengsilpakul, chahn-CHERNG-sihl-ah-pah-KOON
1177,chatterjee, CHAT-ehr-jee
1178,chatty, SHAH-tee
1179,chaudhari, CHOW-deh-ree
1180,chaudry, CHAW-dree
1181,chaudry, CHOW-dree
1182,chavez, CHAH-vehs
1183,chawla, CHAHV-lah
1184,chea, CHEE-ah
1185,chebani, SHEH-bah-nee
1186,chechyk, CHEH-chehk
1187,cheiffou, CHAY-foo
1188,chekkouri, cheh-KOO-ree
1189,chen, CHEHN
1190,cheney, CHAY-nee
1191,chernayev, chehr-NAH-yehf
1192,chernenko, chehrn-YEHN-koh
1193,chernomyrdin, churn-oh-MEHR-dihn
1194,chernovyl, chohr-noh-VEEL
1195,chertoff, CH-ERR-tawf
1196,chettiar, CHEH-tyahr
1197,chiaberashvili, chee-ah-beh-rahsh-VEE-lee
1198,chibebe, chih-BEH-beh
1199,chidambaram, chih-DAHM-bah-RAHM
1200,chidiac, SHIHD-yahk
1201,chigir, shih-GEER
1202,chigwedere, chihg-weh-DEH-ree
1203,chikelu, chih-KAY-loo
1204,chikoti, shee-KAWT
1205,chiluba, chih-LOO-bah
1206,chilumpha, chih-LOOM-pah
1207,chinamasa, chee-nah-MAH-sah
1208,chinchilla, cheen-CHEE-ah
1209,chirac, SHEE-RAHK
1210,chirwa, CHEER-wah
1211,chissano, shee-SAH-noo
1212,chitengi, chih-TEHN-ghih
1213,chizhov, CHEE-zhawf
1214,chkhobadze, ch-koh-BAHD-zeh
1215,cholponbayev, chohl-pahn-B-EYE-ehf
1216,chopel, choh-PEHL
1217,choquehanca, choh-kee-WAHN-kah
1218,chowdhury, CHOH-dree
1219,chretien, KRAY-TEE-YAN
1220,christodoulakis, krees-toh-doo-LAH-kees
1221,christofias, krees-TAWF-ee-ahs
1222,chrobog, KROH-bohk
1223,chrysohoidis, kree-soh-hoh-EE-dees
1224,chubais, chew-B-ICE
1225,chudinov, choo-DEE-nawv
1226,chung, OON-CHAN
1227,churkin, CHOOR-kihn
1228,ciaston, chyah-STOHN-yih
1229,cic, CHEECH
1230,cicek, cheh-CHEHK
1231,cicek, CHEE-chehk
1232,ciechanover, chee-HAH-noh-vehr
1233,cifuentes, see-foo-EHN-tays
1234,ciller, chee-LEHR
1235,cimatu, SEE-mah-too
1236,cimoszewicz, chee-moh-SHEH-veech
1237,cioroianu, chohr-oh-YAH-nooh
1238,cisar, (t)SEE-sahr
1239,cisse, SEE-say
1240,claes, KLAHS
1241,clegg, KLEHG
1242,clerides, kleh-REE-thees
1243,clodumar, kloh-doo-MAHR
1244,clwyd, KLOO-wihd
1245,cochet, koh-SHAY
1246,coeme, koh-EHM
1247,coetzee, kuht-SEE-eh
1248,cofferati, kof-feh-RAH-tee
1249,cojuangco, koh-WAHNG-koh
1250,colom, koh-LOHM
1251,colonna, kuh-luh-NAH
1252,compaore, kohm-POOR-ray
1253,conde, KOHN-day
1254,conille, koh-NEE
1255,constantinescu, kohn-stahn-tee-NEHS-koo
1256,conte, KOHN-TAY
1257,contreras, kohn-TRAY-rehs
1258,coric, CHOH-rihch
1259,correa, koh-RAY-ah
1260,cosic, CHOH-seech
1261,cossana, koh-SAHN
1262,costa, KOHS-tah
1263,couchepin, KOOSH-pah(n)
1264,coulibaly, koh-lee-bah-LEE
1265,coutiti, KOO-tee-tee
1266,covic, CHOH-vihch
1267,covic, CHAW-veech
1268,cowen, COW-ehn
1269,cozma, KOHS-mah
1270,craxi, KRAHK-see
1271,crean, KREEN
1272,creel, KREEL
1273,cresson, KREH-saw
1274,croitoru, kroy-TOOR-oo
1275,crowe, KR-OW
1276,crvenkovski, ts-err-VEHN-kawf-skee
1277,csaba, CHAH-bah
1278,csurka, CHOOR-kah
1279,cubas, KOO-bahs
1280,curuvija, choo-ROO-vee-ah
1281,cuthbert, KOOT-behrt
1282,cvetkovic, SVEHT-koh-vihch
1283,cytrycki, (t)sih-TRIH-skee
1284,czyzewski, chih-ZHEHF-skee
1285,dalema, dah-LAY-mah
1286,daubuisson, DAH-bwee-sohn
1287,daci, DAHT-see
1288,dacic, DAH-chich
1289,dadfar, DAHD-FAHR
1290,dadonov, dah-DAW-nawf
1291,dadullah, dah-doo-LAH
1292,dagan, day-GAHN
1293,dahlan, dah-LAHN
1294,dahoumane, dah-hoo-MAHN
1295,dalila, dah-LEE-lah
1296,dallaire, dahl-AIR
1297,dambrowski, dohm-BROHF-skee
1298,damiri, dah-MIH-ree
1299,dandah, DAHN-dah
1300,dandala, dahn-DAH-lah
1301,daniel, SEHL-soh
1302,danilov, dah-NEE-lawf
1303,danneels, DAH-neels
1304,daoud, dah-OOD
1305,darbinyan, dahr-been-YAHN
1306,darboe, DAHR-boh
1307,dardhishta, dahr-DEESH-dah
1308,darmono, dahr-MOH-noh
1309,darusman, dah-roos-MAHN
1310,darwazah, DAHR-wahz-ah
1311,daschle, DASH-uhl
1312,daudzai, dah-OOD-z-eye
1313,daukoru, dow-KOH-roo
1314,davide, dah-VEE-day
1315,davinic, DAH-veen-ihch
1316,davoudi, daw-voo-DEE
1317,davutoglu, dah-voo-TOH-loo
1318,davydovych, dah-vee-DAW-vihch
1319,de, deh-BOOR
1320,debakey, dee-BAY-kee
1321,deby, deh-BEE
1322,deif, DAYF
1323,deiss, D-EYE-SS
1324,delarosiere, deh-lah-roh-zee-AIR
1325,deli, day-LEE
1326,delic, DEH-leech
1327,delimustafic, deh-lee-MOO-stah-fihch
1328,delor, duh-LOHR
1329,demaci, dee-MAH-chee
1330,demeksa, deh-MEHK-sah
1331,demirchian, day-MEER-chee-AHN
1332,demirel, DEH-mee-rehl
1333,demjanjuk, dehm-yahn-YUHK
1334,denis, deh-NEE
1335,denktas, DEHNK-TAHSH
1336,deora, DEER-ah
1337,deri, DEH-REE
1338,derchak, DEHR-chahk
1339,derkach, dehr-KAHCH
1340,dervis, D-AIR-vihsh
1341,derwish, dehr-WIHSH
1342,desai, dehs-EYE
1343,deshmukh, DAYSH-mook
1344,desierto, deh-see-EHR-toh
1345,desquiron, dehs-kee-ROH(n)
1346,devdariani, dehv-dah-ree-AH-nee
1347,devi, DAY-vee
1348,dhanapala, dah-nah-PAH-lah
1349,dharmasaroja, tah-mah-sah-ROH
1350,dhoinine, dwah-hee-NEE-nee
1351,dhorbenadze, johr-beh-NAHD-zeh
1352,diaconescu, dee-ah-koh-NEHS-koo
1353,diarra, dee-AIR-ah
1354,dias, DEE-ahsh
1355,dias, DEE-AHSS
1356,dichter, DIHK-tehr
1357,diemu, DYEH-moo
1358,dienstbier, DEENST-beer
1359,diepgen, DEEP-ghehn
1360,diiulio, dee-OO-lee-oh
1361,dimon, D-EYE-muhn
1362,dini, DEE-nee
1363,dink, DEENK
1364,dinkic, DEEN-kihch
1365,diogo, dee-OH-goh
1366,dion, dee-OH(n)
1367,diop, JAHP
1368,diouf, D-YOO-F
1369,dirani, dee-RAH-nee
1370,dirceu, DEER-say-oo
1371,diskin, DIHS-kihn
1372,diya, DEE-yah
1373,djaanfari, JAHN-fahr
1374,djaballah, JAH-bah-lah
1375,djalil, jah-LEEL
1376,djelic, JEH-leech
1377,djeric, JEH-rihch
1378,djibo, jih-BOH
1379,djibril, jeh-BRIHL
1380,djindjic, JIHN-jihch
1381,djogo, JOH-goh
1382,djordjevic, JOHR-jeh-vihch
1383,djotodia, joh-toh-JAH
1384,djoudi, JOO-dee
1385,djue, doo-EE
1386,djukanovic, joo-KAHN-oh-vihch
1387,djuric, JOOR-ihch
1388,djurovic, JOO-roh-vihch
1389,dlakhama, L-YAH-kah-meh
1390,dlamini, dlah-MEE-nee
1391,dmitriyev, dih-MEE-tree-yehf
1392,dodik, DOH-dihk
1393,dogan, DAW-ahn
1394,dogru, DAW-roo
1395,doh, DOH
1396,dokmanovic, dawk-MAH-noh-vihch
1397,domazet, DOH-mah-zeht
1398,dombrovskis, dohm-BROHV-skihs
1399,domenici, doh-MEHN-ih-chee
1400,dorogin, doh-roh-GHEEN
1401,dosanjh, doh-SAHNJ
1402,dosen, DOH-zhehn
1403,doue, DOO-A
1404,doumbia, DOOM-bee-ah
1405,dowiyogo, doo-WEE-oh-goh
1406,draghi, DRAHG-ee
1407,draskovic, DRAHSH-koh-vihch
1408,draskovics, DRAHS-koh-vihch
1409,dreifuss, DRY-foos
1410,drljevic, DEHR-lyeh-vihch
